[0/1000][65/167] Loss_D: 0.5766 Loss_G: 25.4565 D(x): 0.7122 D(G(z)): 0.0000 / 0.0000
[0/1000][66/167] Loss_D: 0.5800 Loss_G: 21.4778 D(x): 0.6887 D(G(z)): 0.0000 / 0.0000
[0/1000][67/167] Loss_D: 0.4798 Loss_G: 11.9985 D(x): 0.8031 D(G(z)): 0.0001 / 0.0000
[0/1000][68/167] Loss_D: 4.5054 Loss_G: 26.2190 D(x): 0.8916 D(G(z)): 0.9762 / 0.0000
[0/1000][69/167] Loss_D: 1.1146 Loss_G: 27.4203 D(x): 0.4990 D(G(z)): 0.0000 / 0.0000
[0/1000][70/167] Loss_D: 0.6184 Loss_G: 27.4496 D(x): 0.7330 D(G(z)): 0.0000 / 0.0000
[0/1000][71/167] Loss_D: 0.4864 Loss_G: 27.2705 D(x): 0.8711 D(G(z)): 0.0000 / 0.0000
[0/1000][72/167] Loss_D: 0.4714 Loss_G: 26.1431 D(x): 0.9320 D(G(z)): 0.0000 / 0.0000
[0/1000][73/167] Loss_D: 0.5010 Loss_G: 20.6862 D(x): 0.9373 D(G(z)): 0.0000 / 0.0000
[0/1000][74/167] Loss_D: 0.4786 Loss_G: 9.5840 D(x): 0.9492 D(G(z)): 0.0002 / 0.0001
[0/1000][75/167] Loss_D: 6.2532 Loss_G: 26.0389 D(x): 0.9357 D(G(z)): 0.9955 / 0.0000
[0/1000][76/167] Loss_D: 1.4006 Loss_G: 27.4970 D(x): 0.3709 D(G(z)): 0.0000 / 0.0000
[0/1000][77/167] Loss_D: 1.0060 Loss_G: 27.5170 D(x): 0.5221 D(G(z)): 0.0000 / 0.0000
[0/1000][78/167] Loss_D: 0.4129 Loss_G: 27.4658 D(x): 0.8801 D(G(z)): 0.0000 / 0.0000
[0/1000][79/167] Loss_D: 0.5389 Loss_G: 27.3040 D(x): 0.9802 D(G(z)): 0.0000 / 0.0000
[0/1000][80/167] Loss_D: 0.5851 Loss_G: 26.6504 D(x): 0.9667 D(G(z)): 0.0000 / 0.0000
[0/1000][81/167] Loss_D: 0.5372 Loss_G: 23.5872 D(x): 0.9842 D(G(z)): 0.0000 / 0.0000
[0/1000][82/167] Loss_D: 0.5031 Loss_G: 16.2098 D(x): 0.9540 D(G(z)): 0.0000 / 0.0000
[0/1000][83/167] Loss_D: 0.5037 Loss_G: 5.2372 D(x): 0.9102 D(G(z)): 0.0366 / 0.0072
[0/1000][84/167] Loss_D: 13.6388 Loss_G: 22.9603 D(x): 0.8762 D(G(z)): 1.0000 / 0.0000
[0/1000][85/167] Loss_D: 2.8008 Loss_G: 24.0132 D(x): 0.1184 D(G(z)): 0.0000 / 0.0000
