[0/1000][71/167] Loss_D: 0.3750 Loss_G: 4.4021 D(x): 0.9350 D(G(z)): 0.0275 / 0.0162
[0/1000][72/167] Loss_D: 0.3566 Loss_G: 4.7039 D(x): 0.8933 D(G(z)): 0.0154 / 0.0121
[0/1000][73/167] Loss_D: 0.3531 Loss_G: 4.6331 D(x): 0.8755 D(G(z)): 0.0122 / 0.0133
[0/1000][74/167] Loss_D: 0.3611 Loss_G: 4.5728 D(x): 0.8722 D(G(z)): 0.0145 / 0.0136
[0/1000][75/167] Loss_D: 0.3513 Loss_G: 4.7005 D(x): 0.8970 D(G(z)): 0.0159 / 0.0110
[0/1000][76/167] Loss_D: 0.3514 Loss_G: 4.8003 D(x): 0.8990 D(G(z)): 0.0116 / 0.0100
[0/1000][77/167] Loss_D: 0.3556 Loss_G: 4.0535 D(x): 0.8465 D(G(z)): 0.0086 / 0.0239
[0/1000][78/167] Loss_D: 0.3590 Loss_G: 4.7053 D(x): 0.9161 D(G(z)): 0.0217 / 0.0112
[0/1000][79/167] Loss_D: 0.3478 Loss_G: 4.8183 D(x): 0.8919 D(G(z)): 0.0148 / 0.0099
[0/1000][80/167] Loss_D: 0.3736 Loss_G: 3.9686 D(x): 0.8314 D(G(z)): 0.0132 / 0.0259
[0/1000][81/167] Loss_D: 0.3780 Loss_G: 4.6859 D(x): 0.9354 D(G(z)): 0.0274 / 0.0127
[0/1000][82/167] Loss_D: 0.3582 Loss_G: 4.6923 D(x): 0.8718 D(G(z)): 0.0146 / 0.0116
[0/1000][83/167] Loss_D: 0.3628 Loss_G: 4.2286 D(x): 0.8556 D(G(z)): 0.0103 / 0.0176
[0/1000][84/167] Loss_D: 0.3612 Loss_G: 4.7511 D(x): 0.9302 D(G(z)): 0.0172 / 0.0106
[0/1000][85/167] Loss_D: 0.3503 Loss_G: 5.0147 D(x): 0.8788 D(G(z)): 0.0104 / 0.0096
[0/1000][86/167] Loss_D: 0.3570 Loss_G: 4.0328 D(x): 0.8457 D(G(z)): 0.0092 / 0.0215
[0/1000][87/167] Loss_D: 0.3642 Loss_G: 4.6330 D(x): 0.9293 D(G(z)): 0.0201 / 0.0138
